CrashFactId,DateTime,Address,Latitude,Longitude,Mode,VehicleDamage,Weather1,Weather2,Lighting1,Lighting2,RoadSurf1,RoadSurf2,RoadCond1,RoadCond2,Mov1,Mov2,CollType1,CollType2,ExtText
20200709009001,2020-07-09 18:34:00,"Glenbrook Avenue and Palo Alto Avenue, San Francisco, San Francisco, CA, 94131",37.7567061,-122.4511305,CONVENTIONAL,MINOR,CLEAR,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,NO UNUSUAL CONDITIONS,UNKNOWN,MAKING RIGHT TURN,UNKNOWN,HIT OBJECT,UNKNOWN,A Waymo Autonomous Vehicle (“Waymo AV”) was making a turn in manual mode from westbound Palo Alto Avenue onto northbound Glenbrook Avenue in San Francisco when it made contact with a curb. The Waymo AV test driver was making a right turn when the right rear tire of the Waymo AV made contact with a curb at approximately 10 MPH. The Waymo AV’s right rear tire deflated following the curb contact. No injuries were reported.
20200615009001,2020-06-15 13:20:00,"Alma Street at Alma Village Circle, Palo Alto, Santa Clara, CA, 94306",37.4189135,-122.1250341,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped in autonomous mode on northbound Alma Street at Alma Village Circle in Palo Alto when it was rear-ended. The Waymo AV was stopped in traffic for a red light when a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 2 MPH. The Waymo AV sustained minor damage to its rear bumper and hatch, and the passenger vehicle sustained minor damage to its front bumper. No injuries were reported."
20200601004001,2020-06-01 10:36:00,"Mission St. and 10th St., San Francisco, San Francisco, CA, 94103",37.7752842,-122.4159435,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was coming to a complete stop in response to stopped traffic on southwest bound Mission Street near the intersection with 10th Street when another vehicle approaching from the rear made contact with the Cruise AV’s rear bumper, damaging the rear right fascia light bracket. The driver of the other vehicle left the scene without exchanging information. Both of the Cruise AV test operators mentioned back pain at the scene but police were not called."
20200530000001,2020-05-30 10:19:00,"Corner of Harvard and Barranca, Irvine, Orange County, CA, 92606",33.6885774,-117.818494,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,HEAD-ON,"The Pony.ai autonomous vehicle (""Pony.ai AV"") stopped at a red light on the corner of Harvard Ave and Barranca Parkway, preparing to make a right turn on red. The Pony.ai AV crept into the intersection before stopping to yield to oncoming traffic. While stopped, the Pony.ai AV was rear-ended by the vehicle behind it (""Vehicle 2""). The contact between the vehicles caused a moderate dent to the back of the Pony.ai AV and minor damage to Vehicle 2. Both drivers pulled over to the side of the roadway and exchanged information. There were no injuries reported and the police were not called. "
20200310009001,2020-03-10 07:57:00,"Whisman Station Drive at Central Expressway, Mountain View, Santa Clara, CA, 94043",37.3898192,-122.0633158,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was in autonomous mode in the slip lane from southbound Whisman Station Drive to northbound Central Expressway in Mountain View when it was rear-ended. The Waymo AV was yielding to approaching traffic on Central Expressway when a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 4 MPH. The Waymo AV sustained minor damage to its rear bumper, and the passenger vehicle sustained minor damage to its front bumper. No injuries were reported."
20200226009001,2020-02-26 12:45:00,"Central Expressway and Shoreline Boulevard, Mountain View, Santa Clara, CA, 94043",37.416161,-122.0781481,CONVENTIONAL,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was traveling in autonomous mode, entering the slip lane onto northbound Central Expressway from the northbound S. Shoreline Boulevard ramp in Mountain View, when it began braking to yield to approaching traffic on Central Expressway. As the Waymo AV slowed down, the Waymo AV test driver disengaged and brought the Waymo AV to a stop. Moments later a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 15 MPH. The Waymo AV sustained moderate damage to its rear bumper, and the other vehicle had moderate damage to its front bumper. No injuries were reported."
20200226011001,2020-02-26 11:28:00,"Montgomery St and Clay St, San Francisco, San Francisco, CA, 94111",37.7946856,-122.4031594,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,UNKNOWN,UNKNOWN,BROADSIDE,"A Zoox vehicle was in autonomous mode while making a right lane change on Montgomery St facing north towards Clay St. A car entered traffic from a stop sign intersection on right without stopping and struck the Zoox vehicle's rear passenger side door, causing moderate damage. There were no injuries and police were not called."
20200226011002,2020-02-26 20:52:00,"Montgomery St and Pacific St, San Francisco, San Francisco, CA, 94133",37.79730929999999,-122.4036994,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,UNKNOWN,UNKNOWN,SIDE SWIPE,"A Zoox vehicle was stationary in autonomous mode on Montgomery St facing north towards Broadway St, yielding for an oncoming bus encroaching upon its lane. The bus struck the driver's side mirror, causing it to fold with minor damage. The bus driver did not stop, so no information was exchanged. There were no injuries and police were not called."
20200221011001,2020-02-21 09:25:00,"California St and Mason Street, San Francisco, San Francisco, CA, 94108",37.7918421,-122.4108428,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING LEFT TURN,BACKING,HEAD-ON,REAR END,"A Zoox vehicle was in manual mode, turning left onto Mason Street from California Street, facing south. A car reversed from a horizontal parking spot on the left and made contact with the Zoox vehicle's front left wheel, causing minor damage. There were no injuries and police were not called.
"
20200214009001,2020-02-14 17:52:00,"Park Drive at Miramonte Avenue, Mountain View, Santa Clara, CA, 94040",37.3724395,-122.0870916,AUTONOMOUS,MINOR,CLEAR,CLEAR,DUSK - DAWN,DUSK - DAWN,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Waymo Autonomous Vehicle (“Waymo AV”) was stopped in autonomous mode turning right from eastbound Park Drive onto southbound Miramonte Avenue in Mountain View when it was rear-ended. The Waymo AV was yielding to approaching traffic when a passenger vehicle made contact with the Waymo AV’s rear bumper at approximately 6 MPH. The Waymo AV sustained minor damage to its rear bumper, and the passenger vehicle sustained minor damage to its front bumper. No injuries were reported at the scene."
20200212009001,2020-02-12 16:53:00,"2042 Midvale Ave., Los Angeles, Los Angeles, CA, 90025",34.045189,-118.4339554,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,SIDE SWIPE,UNKNOWN,A Waymo Autonomous Vehicle (“Waymo AV”) was being driven in manual mode on northbound Midvale Avenue approaching La Grange Avenue in Los Angeles when the Waymo AV’s right side mirror made contact with the left side mirror of a parked vehicle. The Waymo AV’s test driver was attempting to move to the right to give space to an oncoming vehicle when it made contact with the parked vehicle’s left side mirror while traveling at approximately 16 MPH. The side mirror on the Waymo AV and side mirror on the parked vehicle both sustained minor damage. No injuries were reported at the scene.
20200209004001,2020-02-09 21:16:00,"Sickles Ave and Mission St, San Francisco, San Francisco, CA, 94112",37.7087851,-122.4527694,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (""Cruise AV""), operating in autonomous mode, was traveling southeast bound on Sickles Avenue toward the intersection with Mission Street in the left turn lane; when the Cruise AV yielded to another vehicle that encroached into the Cruise AV’s lane from the right adjacent lane. Shortly thereafter, a second vehicle made contact with the rear bumper of the Cruise AV, damaging the Cruise AV’s rear impact bar and a radar mounting bracket and the other vehicle’s front bumper. There were no injuries and police were not called."
20200205004001,2020-02-05 08:57:00,"901 Jones St, San Francisco, San Francisco, CA, 94109",37.7895489,-122.4137529,CONVENTIONAL,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"A Cruise autonomous vehicle (""Cruise AV"") being driven in conventional mode was involved in a collision on eastbound Bush Street near the intersection with Jones Street. While the driver of the Cruise AV was stopped in traffic, another vehicle made contact with the rear bumper of the Cruise AV. There were no injuries reported at the scene by either party and police were not called. The Cruise AV test operator sitting in the front passenger seat later mentioned neck and back pain."
20200131004001,2020-01-31 17:47:00,"22 Castro St, San Francisco, San Francisco, CA, 94114",37.7685602,-122.4359525,AUTONOMOUS,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING LEFT TURN,PROCEEDING STRAIGHT,REAR END,UNKNOWN,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was making a left turn onto eastbound Duboce Avenue from southbound Castro Street when the Cruise AV yielded to an oncoming car. The driver of the Cruise AV disengaged from autonomous mode and, shortly thereafter, another vehicle made contact with the rear bumper of the Cruise AV. There were no injuries reported at the scene by either party and police were not called. Both of the Cruise AV test operators later mentioned neck and back pain.
"
20200129004001,2020-01-29 10:10:00,"1170 Columbus Av, San Francisco, San Francisco, CA, 94133",37.8048328,-122.4164561,AUTONOMOUS,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,REAR END,UNKNOWN,"A Cruise autonomous vehicle (“Cruise AV”), operating in autonomous mode, was traveling northwest bound on Columbus Street approaching the intersection with Jones Street when the Cruise AV slowed down. The driver of the Cruise AV disengaged from autonomous mode and, shortly thereafter, another vehicle, changing into the Cruise AV’s lane from the left adjacent lane, made contact with the rear bumper of the Cruise AV. There were no injuries reported at the scene by either party and police were not called. Both of the Cruise AV test operators later mentioned neck and shoulder pain."
20200128009001,2020-01-28 11:30:00,"Oro Way at Space Park Way, Mountain View, Santa Clara, CA, 94043",37.4173149,-122.0723824,CONVENTIONAL,MINOR,CLOUDY,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,REDUCED ROADWAY WIDTH,UNKNOWN,MAKING RIGHT TURN,UNKNOWN,SIDE SWIPE,UNKNOWN,A Waymo Autonomous Vehicle (“Waymo AV”) was being driven in manual mode and attempting to exit Santiago Villa Mobile Home Park in Mountain View by turning right from southbound Oro Way to westbound Space Park Way when it made contact with a stationary object. The Waymo AV’s test driver was making a sharp right turn and the Waymo AV’s rear passenger side door and wheel well scraped a wall at approximately 1 MPH. The Waymo AV sustained minor damage. No injuries were reported at the scene.
20200125004001,2020-01-25 08:10:00,"4307 24th St, San Francisco, San Francisco, CA, 94114",37.7508224,-122.4388831,CONVENTIONAL,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,BACKING,UNKNOWN,UNKNOWN,OTHER,"A Cruise autonomous vehicle (“Cruise AV”) being driven in conventional mode was involved in a collision on westbound 24th Street between Douglass Street and Hoffman Avenue. While the driver of the Cruise AV attempted to reverse into a parallel parking spot, the driver made contact with another parked vehicle’s front bumper, damaging the other vehicle’s front center bumper. There were no injuries and police were not called."
20200121011001,2020-01-21 08:44:00,"3rd St. and Mission St., San Francisco, San Francisco, CA, 94103",37.7862697,-122.4020776,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,UNKNOWN,REAR END,"A Zoox vehicle was traveling in manual mode on 3rd St. towards Mission St. when a car merged into the lane behind it. While the Zoox vehicle yielded to a bus, the car behind the Zoox vehicle made contact with the Zoox vehicle's rear bumper, damaging some sensors. The Zoox vehicle driver pulled over to assess the damage and exchange driver information but the other vehicle did not stop. There were no injuries and police were not called. 

"
20200121011002,2020-01-21 11:08:00,"Broadway St. and Powell St., San Francisco, San Francisco, CA, 94133",37.7974619,-122.4102964,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,UNKNOWN,STOPPED,SIDE SWIPE,UNKNOWN,"A Zoox vehicle traveling in autonomous mode on Broadway St. towards Powell St. encountered a double-parked flatbed truck. The Zoox vehicle began to maneuver around the stationary truck and made slight contact with the left rear of the truck, causing a scrape on the passenger-side door of the Zoox vehicle; there was no damage to the truck. There were no injuries and police were not called."
20200114014001,2020-01-14 11:13:00,"Lafayette St. and Benton St., Santa Clara, Santa Clara, CA, 95050",37.3511314,-121.9439485,CONVENTIONAL,NONE,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,UNKNOWN,UNKNOWN,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,UNKNOWN,REAR END,HEAD-ON,"On 01/14/2020 at 11:13 AM, the Aurora vehicle -- while at a complete stop at a red light at the intersection of Lafayette  St and Benton St. in Santa Clara -- was rear-ended on the driver's side rear fender by a Jeep Wrangler, when it attempted to navigate around the stopped Aurora vehicle. There were no injuries to the occupants of either vehicle, nor damage to either vehicle."
